date,company,text,unfair
,웨이브,"회사는 회원이 제2항의 행위를 한 경우 또는 본 약관의 의무를 위반하는 경우, 그 위반행위의 중대성에 따라 경고, 일시 정지, 영구이용정지 등 서비스의 이용을 단계적으로 제한 할 수 있습니다.",FALSE
,웨이브,회사는 본 약관에 정한 바에 따라 적법한 서비스 이용을 보장 하고 회원을 보호하기 위하여 별도의 이용제한의 조건 및 내용에 대한 세부절차를 정할 수 있습니다.,FALSE
,웨이브,"회원은 본 약관에 따른 이용제한 등에 대하여 회사가 정한 절차에 따라 즉시 이의 신청을 할수 있으며, 그 이의 사유가 정당한 것으로 인정되는 경우 회사는 즉시 서비스의 이용을 재개합니다.",FALSE
,웨이브,"회사가 제공하는 무료서비스를 이용하는 과정에서 발생한 회원의 손실 또는 손해에 관하여, 회사는 고의 또는 과실로 인하여 발생한 상당인과관계 있는 손해에 대하여 책임을 부담합니다. 다만 회원이 무료서비스를 이용하지 못한 자체에 대하여 회사는 배상책임이 없습니다.",FALSE
,웨이브,회사는 제휴사가 취급하는 상품 또는 용역에 대하여 책임을 지지 않습니다.,FALSE
,웨이브,회사는 천재지변 또는 이에 준하는 불가항력 기타 회사의 책임없는 사유로 인하여 서비스를 제공할 수 없는 경우에는 서비스 제공에 관한 책임이 면제됩니다.,FALSE
,웨이브,회사는 회원의 귀책사유로 인한 서비스 이용 장애에 대하여 책임을 지지 않습니다.,FALSE
,웨이브,"회사는 회원이 서비스를 통해 게재하거나 유포, 전송한 정보, 자료, 사실의 신뢰도, 정확성, 적법성, 안정성 등에 관하여 보장하지 않습니다.",FALSE
,웨이브,회사는 회원간 또는 회원과 제3자 상호간에 서비스를 매개로 하여 이루어진 거래에 대하여 책임을 부담하지 아니합니다.,FALSE
,웨이브,회사는 무료로 제공되는 서비스 이용과 관련하여 관련법에 특별한 규정이 없는 한 책임을 부담하지 아니합니다.,FALSE
,웨이브,회사와 회원간에 제기된 소송에 대해서는 대한민국 법률을 준거법으로 합니다.,FALSE
,웨이브,"회사와 회원간 발생한 분쟁에 관한 소송은 제소 당시의 회원의 주소에 의하고, 주소가 없는 경우 거소를 관할하는 지방법원의 전속관할로 합니다. 단, 제소 당시 회원의 주소 또는 거소가 명확하지 아니한 경우의 관할법원은 민사소송법에 따라 정합니다.",FALSE
,왓챠,"왓챠 서비스 약관(이하 “약관”)은 주식회사 왓챠(이하 “회사”)가 제공하는 동영상 스트리밍 서비스(웹, 모바일 웹?앱 서비스 등을 포함)인 왓챠(WATCHA) 서비스(이하 “서비스”)를 이용함에 있어 회사와 회원간의 권리, 의무 및 책임사항, 서비스 이용조건 및 절차 등 기본적인 사항을 규정함을 목적으로 합니다.",FALSE
,왓챠,회사는 유료 서비스를 이용하고자 하는 회원이 최초 계약을 체결하기 전 회원에게 왓챠 서비스 구독계약의 성격과 해지 및 환불 조건 등 주요 내용을 이 약관과 별개로 설명합니다.,FALSE
,왓챠,"회원: 왓챠피디아 약관 및 본 약관에 동의하고 계정을 생성한 자로서, 회사가 제공하는 서비스를 통하여 무료로 제공하는 정보를 지속적으로 이용할 수 있는 자를 말합니다. 단, 회원이 생성한 계정을 통해 가족 구성원이 함께 이용할 수 있는 서비스에 가입한 경우에는 그 가족 구성원(이하 “가족 구성원”)을 포함하는 의미로 사용될 수 있습니다.",FALSE
,왓챠,유료회원: 별도의 금액을 지불하고 월 정기 이용권 등을 결제하여 유료 서비스를 이용하는 회원을 의미합니다.,FALSE
,왓챠,"유료 서비스: 회사가 제공하는 서비스 중 회원이 회사에 일정 금액을 결제하거나, 회원이 회사 또는 제3자와의 거래 내지 약정 조건을 수락하는 경우에 이용할 수 있는 회사의 서비스를 의미합니다. 단, 회사 또는 제3자로부터 사이트에 연결(링크)된 유료 콘텐츠 제공업체 및 회사와의 계약을 통하여 입점한 제휴 서비스는 회사의 유료 서비스 이용행위로 보지 않으며, 본 약관을 적용하지 아니합니다.",FALSE
,왓챠,‘결제’라 함은 회원이 유료 서비스를 이용하기 위하여 이 약관 제 8조 각호에서 정한 각종 지불수단을 통하여 회사가 정한 일정 금액을 회사에 지불하는 것을 의미합니다.,FALSE
,왓챠,"‘콘텐츠’라 함은 「정보통신망이용촉진 및 정보보호 등에 관한 법률」 제2조 제1항 제1호의 규정에 의한 정보통신망에서 사용되는 부호, 문자, 음성, 음향, 이미지 또는 영상 등으로 표현된 자료 또는 정보입니다.",FALSE
,왓챠,"’유료 서비스 이용계약’이라 함은 왓챠의 유료 서비스를 이용하고자 하는 회원의 청약에 따라, 회사는 현재 제공하고자 하는 디지털 콘텐츠에 대해 최소 매1개월 단위의 접근 권한을 회원에게 부여하고 디지털 콘텐츠에 대한 정보 및 개인화된 추천, 큐레이션 등을 제공하며, 회원은 특약이 없는 한 회원이 유료서비스 해지 의사를 밝히기 전까지 그 이용에 대한 대가로 최소 매 1개월 단위의 지급 결제를 주요 내용으로 하는 계약을 말합니다.",FALSE
,왓챠,이 약관에서 사용하는 용어의 정의는 제2항에서 정하는 것을 제외하고는 관계 법령 및 서비스별 안내에서 정하는 바에 의합니다.,FALSE
,왓챠,"이 약관은 회원이 이 약관에 동의한 날로부터 회원 탈퇴 시까지 적용하는 것을 원칙으로 합니다. 단, 이 약관의 4조, 5조, 13조, 14조, 17조, 18조, 19조, 20조, 21조, 22조는 회원이 탈퇴 후에도 유효하게 적용될 수 있습니다.",FALSE
,왓챠,"회사는 필요에 따라 약관을 수정할 수 있으며, 개정 전 약관과 함께 적용일자 7일 전부터 웹사이트에서 확인할 수 있도록 게시합니다. 다만, 이용자에게 불리하게 약관을 변경하는 경우에는 적용일자 30일 전에 개정내용을 이용자가 확인할 수 있도록 게시합니다. 회원은 변경된 약관에 동의하지 않을 경우, 회원 탈퇴(해지)를 할 수 있으며, 회원이 변경된 개정약관의 효력 발생일 이후에도 서비스를 계속 이용할 경우, 개정약관이 적용 됩니다.",FALSE
,왓챠,회사는 이 약관을 회원이 그 전부를 인쇄할 수 있고 확인할 수 있도록 필요한 기술적 조치를 취합니다.,FALSE
,왓챠,"이 약관의 제 규정은, 왓챠피디아 약관의 관련 규정에 우선 적용되며, 왓챠피디아 약관과 이 약관의 정의, 내용 등이 서로 상충되는 경우 이 약관의 관련 규정을 적용합니다. 이 약관에 명시되지 아니한 사항에 대하여는 콘텐츠산업진흥법, 전자상거래 등에서의 소비자 보호에 관한 법률, 약관의 규제에 관한 법률 등 관련 법령에 따릅니다.",FALSE
,왓챠,회사가 운영하는 왓챠 유료 서비스 대한 이용계약은 이 약관에 동의한다는 의사표시(동의함을 선택)와 함께 이용 신청을 하고 회사가 이를 승낙함으로써 성립합니다.,FALSE
,왓챠,"회원은 유료 서비스 이용계약을 체결하기 전에 해당 유료 서비스에 대하여 이 약관에서 회사가 명시, 고지하는 사항을 숙지하고, 착오 없이 정확히 거래할 수 있도록 하여야 합니다.",FALSE
,왓챠,회사와 회원간 유료 서비스 이용계약은 회사의 승낙이 있는 때(유료 서비스의 “구매/결제완료 등”의 표시가 회원에게 절차상 표시된 시점)에 성립합니다.,FALSE
,왓챠,"회사는 가입신청자가 이 약관에 의하여 이전에 회원자격을 상실한 적이 있는 경우, 이용신청을 승낙하지 아니하거나 소정의 조건 성취 또는 제한 사유가 해소될 때까지 일정 기간 동안 승낙을 유보할 수 있습니다.",FALSE
,왓챠,"회사는 실명이 아니거나 타인의 명의를 이용한 경우, 이용신청을 승낙하지 아니하거나 소정의 조건 성취 또는 제한 사유가 해소될 때까지 일정 기간 동안 승낙을 유보할 수 있습니다.",FALSE
,왓챠,"회사는 허위의 정보를 기재하거나, ‘회사’가 제시하는 내용을 기재하지 않은 경우, 이용신청을 승낙하지 아니하거나 소정의 조건 성취 또는 제한 사유가 해소될 때까지 일정 기간 동안 승낙을 유보할 수 있습니다.",FALSE
,왓챠,"회사는 회사에 서비스 이용료 등을 납부하지 아니하여 이용계약이 해지된 자가 체납된 이용료를 납부하지 아니한 경우, 이용신청을 승낙하지 아니하거나 소정의 조건 성취 또는 제한 사유가 해소될 때까지 일정 기간 동안 승낙을 유보할 수 있습니다.",FALSE
,왓챠,"회사는 회원의 개인 신용등급 및 타 서비스 요금 연체, 미납 등의 이유로 정상적인 결제가 이뤄지지 못하는 경우, 이용신청을 승낙하지 아니하거나 소정의 조건 성취 또는 제한 사유가 해소될 때까지 일정 기간 동안 승낙을 유보할 수 있습니다.",FALSE
,왓챠,"회사는 공공의 안녕질서 및 미풍양속을 해할 우려가 있는 경우, 이용신청을 승낙하지 아니하거나 소정의 조건 성취 또는 제한 사유가 해소될 때까지 일정 기간 동안 승낙을 유보할 수 있습니다.",FALSE
,왓챠,"회사는 설비에 여유가 없거나 기술상 ‘서비스’ 제공이 어려운 경우, 이용신청을 승낙하지 아니하거나 소정의 조건 성취 또는 제한 사유가 해소될 때까지 일정 기간 동안 승낙을 유보할 수 있습니다.",FALSE
,왓챠,"회사는 ‘이용자’의 귀책사유로 인하여 승인이 불가능하거나 기타 규정한 제반 사항을 위반하며 신청하는 경우, 이용신청을 승낙하지 아니하거나 소정의 조건 성취 또는 제한 사유가 해소될 때까지 일정 기간 동안 승낙을 유보할 수 있습니다.",FALSE
,왓챠,"회사는 기타 ‘회사’가 ‘서비스’ 제공상 필요하다고 인정하는 경우, 이용신청을 승낙하지 아니하거나 소정의 조건 성취 또는 제한 사유가 해소될 때까지 일정 기간 동안 승낙을 유보할 수 있습니다.",FALSE
,왓챠,"회원은 유료 서비스 이용 신청 시 필요한 제반 사항을 기재할 경우 회원의 현재의 사실과 일치하는 정보를 기재하여야 하며, 회원이 이용하고자 하는 유료 서비스의 결제방법의 선택 및 선택한 결제방법에 필요한 결제정보를 정확히 회사에 제공하여야 하며, 해당 사항이 변경될 경우 지체 없이 회사가 정한 절차에 따라 변경사항을 고지, 반영하여야 합니다.",FALSE
,왓챠,"회사는 회원 가입에 필요한 기재사항 이외에 회원의 서비스 이용에 필요한 최소한의 정보를 수집할 수 있습니다. 이를 위해 회사가 문의한 사항에 대해 회원은 성실하게 고지합니다. 회사는 이 경우 수집하는 회원의 정보를 왓챠피디아 이용약관, 이 약관, 개인정보취급방침 및 「정보통신망의 이용촉진 및 정보보호 등에 관한 법률」이 정한 바에 따라 이용, 관리합니다.",FALSE
,왓챠,"회사는 유료 서비스를 제공함에 있어 필요한 경우 회원에게 어플리케이션 및 별도의 프로그램을 설치 및 업데이트하도록 안내할 수 있으며, 회원은 원하지 않을 경우 그 설치 및 업데이트를 거부할 수 있습니다. 다만, 회원이 어플리케이션 및 별도 프로그램의 설치 및 업데이트를 거부하는 경우 서비스 이용이 제한될 수 있습니다.",FALSE
,왓챠,회사는 회원의 서비스 이용 단말기의 데이터를 수집하고 이용할 수 있습니다.,FALSE
,왓챠,회사는 제2항의 데이터를 서비스를 개선하거나 이용자의 사용환경에 적합한 서비스 또는 기술을 제공하기 위한 목적으로만 사용하며 그 외의 다른 목적으로 사용하지 않습니다.,FALSE
